"network","p","m","n","epoch","df_correction_method","mean_lambda","mean_df","prop_miss","recall","precision","hamming_distance","shd"
"ecoli",46,100,25,9,"old",0.226010077467188,Inf,0.9,0.333333333333333,1,16,16
"ecoli",46,100,25,9,"br",0.188406024759876,16.1360257714687,0.9,0.291666666666667,0.636363636363636,21,22
"ecoli",46,100,25,9,"reiter",0.192679164187292,17.5109389432574,0.9,0.291666666666667,0.777777777777778,19,19
"ecoli",46,100,25,10,"old",0.172453622170225,Inf,0.9,0.37037037037037,1,17,17
"ecoli",46,100,25,10,"br",0.149912737001474,16.8784671694198,0.9,0.333333333333333,0.75,21,22
"ecoli",46,100,25,10,"reiter",0.153189894051485,18.0681358848613,0.9,0.333333333333333,0.75,21,22
"ecoli",46,10,500,1,"old",0.00256193175858023,Inf,0.1,1,1,0,0
"ecoli",46,10,500,1,"br",0.0025631170740547,492.089422594157,0.1,1,1,0,0
"ecoli",46,10,500,1,"reiter",0.0025631170740547,492.429504163302,0.1,1,1,0,0
"ecoli",46,10,500,2,"old",0.00191016142204806,Inf,0.1,1,0.982142857142857,1,1
"ecoli",46,10,500,2,"br",0.00191015042151315,492.665897286516,0.1,1,0.982142857142857,1,1
"ecoli",46,10,500,2,"reiter",0.00191015042151315,492.882483567329,0.1,1,0.982142857142857,1,1
"ecoli",46,10,500,3,"old",0.00232167396924003,Inf,0.1,1,0.962962962962963,2,6
"ecoli",46,10,500,3,"br",0.00232184489358678,491.993912801754,0.1,1,0.962962962962963,2,6
"ecoli",46,10,500,3,"reiter",0.00232184489358678,491.824514178714,0.1,1,0.962962962962963,2,6
"ecoli",46,10,500,4,"old",0.00264309374362214,Inf,0.1,0.980392156862745,1,1,1
"ecoli",46,10,500,4,"br",0.00264884294769281,491.861899328313,0.1,0.980392156862745,1,1,1
"ecoli",46,10,500,4,"reiter",0.00264884294769281,491.847273008805,0.1,0.980392156862745,1,1,1
"ecoli",46,10,500,5,"old",0.00161333061293912,Inf,0.1,1,1,0,0
"ecoli",46,10,500,5,"br",0.00161483434441875,492.839997671444,0.1,1,1,0,0
"ecoli",46,10,500,5,"reiter",0.00161483434441875,493.084959281116,0.1,1,1,0,0
"ecoli",46,10,500,6,"old",0.00249485175956949,Inf,0.1,1,1,0,0
"ecoli",46,10,500,6,"br",0.00249368580206245,491.931903379176,0.1,1,1,0,0
"ecoli",46,10,500,6,"reiter",0.00249368580206245,491.922965217272,0.1,1,1,0,0
"ecoli",46,10,500,7,"old",0.00156656810357666,Inf,0.1,0.981481481481482,1,1,2
"ecoli",46,10,500,7,"br",0.00156603022787076,492.8106543047,0.1,0.981481481481482,1,1,2
"ecoli",46,10,500,7,"reiter",0.00156603022787076,493.042965042274,0.1,0.981481481481482,1,1,2
"ecoli",46,10,500,8,"old",0.00180323484660899,Inf,0.1,1,1,0,0
"ecoli",46,10,500,8,"br",0.00180527317748166,492.712012679412,0.1,1,1,0,0
"ecoli",46,10,500,8,"reiter",0.00180527317748166,493.119688140146,0.1,1,1,0,0
"ecoli",46,10,500,9,"old",0.00236599577598525,Inf,0.1,0.981132075471698,1,1,5
"ecoli",46,10,500,9,"br",0.00236542247343791,492.113368579525,0.1,0.981132075471698,1,1,5
"ecoli",46,10,500,9,"reiter",0.00236542247343791,492.193732971682,0.1,0.981132075471698,1,1,5
"ecoli",46,10,500,10,"old",0.00283557613093964,Inf,0.1,1,0.962962962962963,2,13
"ecoli",46,10,500,10,"br",0.00283640551960626,491.419257072869,0.1,1,0.962962962962963,2,13
"ecoli",46,10,500,10,"reiter",0.00283640551960626,491.543587720965,0.1,1,0.962962962962963,2,13
"ecoli",46,10,500,1,"old",0.0125700856153112,2356017.8869651,0.5,1,1,0,0
"ecoli",46,10,500,1,"br",0.0125745005196802,480.587625991617,0.5,1,1,0,0
"ecoli",46,10,500,1,"reiter",0.0125745005196802,474.110811633584,0.5,1,1,0,0
"ecoli",46,10,500,2,"old",0.0124859553814555,2016191.64377952,0.5,1,1,0,0
"ecoli",46,10,500,2,"br",0.0124965107321887,480.872312095211,0.5,1,1,0,0
"ecoli",46,10,500,2,"reiter",0.0124965107321887,474.597607291855,0.5,1,1,0,0
"ecoli",46,10,500,3,"old",0.0114027971927721,9648819.15520169,0.5,0.980769230769231,1,1,9
"ecoli",46,10,500,3,"br",0.0114027971927721,481.951721532655,0.5,0.980769230769231,1,1,9
"ecoli",46,10,500,3,"reiter",0.0114027971927721,476.192901251107,0.5,0.980769230769231,1,1,9
"ecoli",46,10,500,4,"old",0.0126380078872852,2826399.28882975,0.5,1,0.962264150943396,2,4
"ecoli",46,10,500,4,"br",0.0126381634794187,480.574042941081,0.5,1,0.980769230769231,1,1
"ecoli",46,10,500,4,"reiter",0.0126381634794187,474.530047209953,0.5,1,0.980769230769231,1,1
"ecoli",46,10,500,5,"old",0.0131873983861026,2423049.6938129,0.5,0.98,0.98,2,22
"ecoli",46,10,500,5,"br",0.013187016107384,479.538805669134,0.5,0.98,0.98,2,22
"ecoli",46,10,500,5,"reiter",0.013187016107384,472.300809080048,0.5,0.98,0.98,2,22
"ecoli",46,10,500,6,"old",0.0116352942939658,3514204.58006302,0.5,0.929824561403509,1,4,17
"ecoli",46,10,500,6,"br",0.0116394183030275,481.977029649579,0.5,0.929824561403509,1,4,17
"ecoli",46,10,500,6,"reiter",0.0116394183030275,476.702935876334,0.5,0.929824561403509,1,4,17
"ecoli",46,10,500,7,"old",0.0110081583937042,3496165.88158963,0.5,1,0.982142857142857,1,3
"ecoli",46,10,500,7,"br",0.0110073666901052,483.059743396526,0.5,1,0.982142857142857,1,3
"ecoli",46,10,500,7,"reiter",0.0110073666901052,478.452716067258,0.5,1,0.982142857142857,1,3
"ecoli",46,10,500,8,"old",0.0128891441712319,102296612.075082,0.5,1,1,0,1
"ecoli",46,10,500,8,"br",0.0129008141330078,480.146009945587,0.5,1,1,0,1
"ecoli",46,10,500,8,"reiter",0.0129008141330078,473.651912135501,0.5,1,1,0,1
"ecoli",46,10,500,9,"old",0.0118334405564026,3298493.07658578,0.5,1,0.981481481481482,1,2
"ecoli",46,10,500,9,"br",0.0118580370361899,481.534420823857,0.5,1,0.981481481481482,1,4
"ecoli",46,10,500,9,"reiter",0.0118580370361899,475.777451696672,0.5,1,0.981481481481482,1,4
"ecoli",46,10,500,10,"old",0.0135324642004245,1796142.16262831,0.5,0.964285714285714,0.964285714285714,4,9
"ecoli",46,10,500,10,"br",0.0135294449755744,479.358280358617,0.5,0.964285714285714,0.964285714285714,4,9
"ecoli",46,10,500,10,"reiter",0.0135294449755744,472.116438418535,0.5,0.964285714285714,0.964285714285714,4,9
"ecoli",46,10,500,1,"old",0.0230310576940888,434821.183287778,0.9,0.981481481481482,1,1,1
"ecoli",46,10,500,1,"br",0.0230536834642592,463.309315123791,0.9,0.981481481481482,1,1,1
"ecoli",46,10,500,1,"reiter",0.0230536834642592,443.973752796843,0.9,0.981481481481482,1,1,1
"ecoli",46,10,500,2,"old",0.02258620393833,418947.967597109,0.9,0.909090909090909,1,5,18
"ecoli",46,10,500,2,"br",0.0225879850810304,463.364669641917,0.9,0.909090909090909,1,5,18
"ecoli",46,10,500,2,"reiter",0.0225879850810304,444.653857063067,0.9,0.909090909090909,1,5,18
"ecoli",46,10,500,3,"old",0.0236271074773531,432463.821263996,0.9,0.981132075471698,0.962962962962963,3,4
"ecoli",46,10,500,3,"br",0.0235479425719489,461.777270882716,0.9,0.981132075471698,0.962962962962963,3,4
"ecoli",46,10,500,3,"reiter",0.0235479425719489,442.627223913481,0.9,0.981132075471698,0.962962962962963,3,4
"ecoli",46,10,500,4,"old",0.0184843640316255,611101.332977121,0.9,0.980392156862745,0.980392156862745,2,8
"ecoli",46,10,500,4,"br",0.0184872964421032,471.601673049659,0.9,0.980392156862745,0.980392156862745,2,8
"ecoli",46,10,500,4,"reiter",0.0184872964421032,458.715386542202,0.9,0.980392156862745,0.980392156862745,2,8
"ecoli",46,10,500,5,"old",0.0207094106439801,439894.491056218,0.9,0.944444444444444,0.980769230769231,4,20
"ecoli",46,10,500,5,"br",0.0207199600680761,467.260331697812,0.9,0.944444444444444,0.980769230769231,4,20
"ecoli",46,10,500,5,"reiter",0.0207199600680761,451.365212007321,0.9,0.944444444444444,0.980769230769231,4,20
"ecoli",46,10,500,6,"old",0.0226174303749231,302870.386811663,0.9,0.980769230769231,1,1,1
"ecoli",46,10,500,6,"br",0.0225253477866198,463.677090315069,0.9,0.961538461538462,1,2,12
"ecoli",46,10,500,6,"reiter",0.0225253477866198,445.813075844062,0.9,0.961538461538462,1,2,12
"ecoli",46,10,500,7,"old",0.0186709681721438,476158.97511368,0.9,0.980392156862745,0.961538461538462,3,7
"ecoli",46,10,500,7,"br",0.0186575300315243,471.6345705194,0.9,0.980392156862745,0.961538461538462,3,7
"ecoli",46,10,500,7,"reiter",0.0186575300315243,458.37376431559,0.9,0.980392156862745,0.961538461538462,3,7
"ecoli",46,10,500,8,"old",0.020820976553704,392820.491513067,0.9,0.961538461538462,0.980392156862745,3,16
"ecoli",46,10,500,8,"br",0.0208195965606479,467.70441481691,0.9,0.961538461538462,0.980392156862745,3,16
"ecoli",46,10,500,8,"reiter",0.0208195965606479,451.636208481848,0.9,0.961538461538462,0.980392156862745,3,16
"ecoli",46,10,500,9,"old",0.0232758492064611,584581.340011515,0.9,0.98,1,1,1
"ecoli",46,10,500,9,"br",0.0232934521176655,462.934045274903,0.9,0.98,1,1,1
"ecoli",46,10,500,9,"reiter",0.0232934521176655,443.797035615542,0.9,0.98,1,1,1
"ecoli",46,10,500,10,"old",0.0210800716712485,499726.744224672,0.9,0.98,0.98,2,3
"ecoli",46,10,500,10,"br",0.0210893041313291,467.377082403441,0.9,0.98,0.98,2,3
"ecoli",46,10,500,10,"reiter",0.0210893041313291,450.718333663718,0.9,0.98,0.98,2,3
"ecoli",46,10,100,1,"old",0.00361609766988617,Inf,0.1,1,1,0,0
"ecoli",46,10,100,1,"br",0.00366937813954944,93.7895105496166,0.1,0.975609756097561,1,1,1
"ecoli",46,10,100,1,"reiter",0.00366937813954944,93.908745389019,0.1,0.975609756097561,1,1,1
"ecoli",46,10,100,2,"old",0.00568465065828027,Inf,0.1,0.976744186046512,1,1,1
"ecoli",46,10,100,2,"br",0.00574416744839719,93.4187220464568,0.1,0.976744186046512,1,1,1
"ecoli",46,10,100,2,"reiter",0.00574416744839719,93.3968382351444,0.1,0.976744186046512,1,1,1
"ecoli",46,10,100,3,"old",0.00649543672567169,Inf,0.1,1,1,0,0
"ecoli",46,10,100,3,"br",0.00649763592343346,93.3218710417074,0.1,1,1,0,0
"ecoli",46,10,100,3,"reiter",0.00649763592343346,93.3714228079599,0.1,1,1,0,0
"ecoli",46,10,100,4,"old",0.00428738317173101,Inf,0.1,0.975609756097561,0.975609756097561,2,3
"ecoli",46,10,100,4,"br",0.00426511853290495,93.5628795455065,0.1,0.975609756097561,1,1,1
"ecoli",46,10,100,4,"reiter",0.00426511853290495,93.5843830419315,0.1,0.975609756097561,1,1,1
"ecoli",46,10,100,5,"old",0.00409053561574605,Inf,0.1,1,1,0,4
"ecoli",46,10,100,5,"br",0.00402848024746487,93.7485429482857,0.1,0.975609756097561,1,1,9
"ecoli",46,10,100,5,"reiter",0.00402848024746487,93.8410037849695,0.1,0.975609756097561,1,1,9
"ecoli",46,10,100,6,"old",0.00606677699719719,Inf,0.1,1,1,0,0
"ecoli",46,10,100,6,"br",0.00610797044936395,93.4345112960793,0.1,1,1,0,0
"ecoli",46,10,100,6,"reiter",0.00610797044936395,93.5077932810103,0.1,1,1,0,0
"ecoli",46,10,100,7,"old",0.00471490156432763,Inf,0.1,1,1,0,0
"ecoli",46,10,100,7,"br",0.00470751161885464,93.5787040094555,0.1,1,1,0,0
"ecoli",46,10,100,7,"reiter",0.00470751161885464,93.5758179631952,0.1,1,1,0,0
"ecoli",46,10,100,8,"old",0.000902671463907855,Inf,0.1,0.977272727272727,1,1,6
"ecoli",46,10,100,8,"br",0.000910423663403465,94.1470360247659,0.1,0.977272727272727,1,1,6
"ecoli",46,10,100,8,"reiter",0.000910423663403465,94.2010541171684,0.1,0.977272727272727,1,1,6
"ecoli",46,10,100,9,"old",0.00399136146682439,Inf,0.1,0.977777777777778,1,1,5
"ecoli",46,10,100,9,"br",0.00401860398882054,93.7094074692826,0.1,0.977777777777778,1,1,6
"ecoli",46,10,100,9,"reiter",0.00401860398882054,93.6927457485681,0.1,0.977777777777778,1,1,6
"ecoli",46,10,100,10,"old",0.00503895167014205,Inf,0.1,0.975609756097561,1,1,2
"ecoli",46,10,100,10,"br",0.00505620075615827,93.5642360944179,0.1,0.951219512195122,1,2,6
"ecoli",46,10,100,10,"reiter",0.00505620075615827,93.6269471477566,0.1,0.951219512195122,1,2,6
"ecoli",46,10,100,1,"old",0.0258922169288883,Inf,0.5,0.95,0.95,4,10
"ecoli",46,10,100,1,"br",0.0257515183020167,90.5690794015201,0.5,0.95,0.974358974358974,3,5
"ecoli",46,10,100,1,"reiter",0.0257515183020167,90.3463515953616,0.5,0.95,0.974358974358974,3,5
"ecoli",46,10,100,2,"old",0.0250347950132713,Inf,0.5,0.951219512195122,0.951219512195122,4,7
"ecoli",46,10,100,2,"br",0.0250520511583182,90.5332979593166,0.5,0.951219512195122,0.951219512195122,4,9
"ecoli",46,10,100,2,"reiter",0.0249005711046266,90.1001324512549,0.5,0.951219512195122,0.975,3,8
"ecoli",46,10,100,3,"old",0.0171663601226808,Inf,0.5,0.976190476190476,0.976190476190476,2,8
"ecoli",46,10,100,3,"br",0.0171114490286426,91.7808719982746,0.5,0.976190476190476,0.976190476190476,2,8
"ecoli",46,10,100,3,"reiter",0.0171114490286426,91.7267377138984,0.5,0.976190476190476,0.976190476190476,2,8
"ecoli",46,10,100,4,"old",0.0191205272965646,Inf,0.5,0.973684210526316,0.973684210526316,2,6
"ecoli",46,10,100,4,"br",0.0190863399261017,91.5880960546938,0.5,0.973684210526316,0.973684210526316,2,6
"ecoli",46,10,100,4,"reiter",0.0190863399261017,91.5899385949275,0.5,0.973684210526316,0.973684210526316,2,6
"ecoli",46,10,100,5,"old",0.0257400771249071,Inf,0.5,0.975,1,1,1
"ecoli",46,10,100,5,"br",0.0257742149944505,90.4870951796196,0.5,0.975,1,1,1
"ecoli",46,10,100,5,"reiter",0.0257742149944505,90.147947826017,0.5,0.975,1,1,1
"ecoli",46,10,100,6,"old",0.0237791622444051,Inf,0.5,1,0.952380952380952,2,5
"ecoli",46,10,100,6,"br",0.0237674267867835,90.8370096892382,0.5,1,0.952380952380952,2,5
"ecoli",46,10,100,6,"reiter",0.0237675745517976,90.5498525642974,0.5,1,0.952380952380952,2,5
"ecoli",46,10,100,7,"old",0.0202405725821284,Inf,0.5,1,0.975609756097561,1,3
"ecoli",46,10,100,7,"br",0.0201952436962084,91.3961401436881,0.5,1,1,0,2
"ecoli",46,10,100,7,"reiter",0.0201952436962084,91.2628800137928,0.5,1,1,0,2
"ecoli",46,10,100,8,"old",0.0256936961765145,Inf,0.5,1,1,0,1
"ecoli",46,10,100,8,"br",0.0255034391479623,90.3140264843906,0.5,1,1,0,1
"ecoli",46,10,100,8,"reiter",0.0255034391479623,90.0148973429394,0.5,1,1,0,1
"ecoli",46,10,100,9,"old",0.026835207405707,Inf,0.5,0.886363636363636,0.975,6,10
"ecoli",46,10,100,9,"br",0.0269350440489973,90.3707383972517,0.5,0.886363636363636,0.975,6,10
"ecoli",46,10,100,9,"reiter",0.0269350440489973,90.05030085662,0.5,0.886363636363636,0.975,6,10
"ecoli",46,10,100,10,"old",0.0172707935564705,Inf,0.5,1,1,0,0
"ecoli",46,10,100,10,"br",0.0172401711835819,91.7670751898313,0.5,1,1,0,0
"ecoli",46,10,100,10,"reiter",0.0172505264192966,91.711694113809,0.5,1,1,0,0
"ecoli",46,10,100,1,"old",0.0424979719368795,Inf,0.9,1,1,0,6
"ecoli",46,10,100,1,"br",0.0425724571799401,87.719123084562,0.9,1,1,0,6
"ecoli",46,10,100,1,"reiter",0.0425724571799401,86.4884735059222,0.9,1,1,0,6
"ecoli",46,10,100,2,"old",0.0394695227148281,Inf,0.9,1,1,0,3
"ecoli",46,10,100,2,"br",0.0394849770993336,88.1225021344909,0.9,1,1,0,3
"ecoli",46,10,100,2,"reiter",0.0394849770993336,87.0321481233913,0.9,1,1,0,3
"ecoli",46,10,100,3,"old",0.0462162573372766,Inf,0.9,1,0.953488372093023,2,5
"ecoli",46,10,100,3,"br",0.0462828836634228,87.0379768018249,0.9,0.975609756097561,0.975609756097561,2,5
"ecoli",46,10,100,3,"reiter",0.0462828836634228,85.5705899804383,0.9,0.975609756097561,0.975609756097561,2,5
"ecoli",46,10,100,4,"old",0.0516712960854916,Inf,0.9,0.951219512195122,0.975,3,9
"ecoli",46,10,100,4,"br",0.0512918317345393,86.0246633779556,0.9,0.951219512195122,0.975,3,15
"ecoli",46,10,100,4,"reiter",0.0512918317345393,84.297019138549,0.9,0.951219512195122,0.975,3,15
"ecoli",46,10,100,5,"old",0.0396458157860967,Inf,0.9,0.974358974358974,0.974358974358974,2,4
"ecoli",46,10,100,5,"br",0.0391877958074411,88.1880393878988,0.9,0.974358974358974,1,1,2
"ecoli",46,10,100,5,"reiter",0.0391877958074411,87.0907034430569,0.9,0.974358974358974,1,1,2
"ecoli",46,10,100,6,"old",0.0417852206622334,Inf,0.9,0.9,1,4,12
"ecoli",46,10,100,6,"br",0.0414108533254178,87.9068927542977,0.9,0.875,1,5,14
"ecoli",46,10,100,6,"reiter",0.0414108533254178,86.8242009792608,0.9,0.875,1,5,14
"ecoli",46,10,100,7,"old",0.0353117565169747,Inf,0.9,0.976744186046512,0.933333333333333,4,12
"ecoli",46,10,100,7,"br",0.035198205575798,89.0954587965807,0.9,0.976744186046512,0.976744186046512,2,3
"ecoli",46,10,100,7,"reiter",0.035198205575798,88.4206169945825,0.9,0.976744186046512,0.976744186046512,2,3
"ecoli",46,10,100,8,"old",0.0354885284600274,Inf,0.9,0.951219512195122,1,2,8
"ecoli",46,10,100,8,"br",0.0355732447305334,89.0399621012271,0.9,0.951219512195122,1,2,8
"ecoli",46,10,100,8,"reiter",0.0355732447305334,88.3808082807517,0.9,0.951219512195122,1,2,8
"ecoli",46,10,100,9,"old",0.0461030061208932,Inf,0.9,1,1,0,0
"ecoli",46,10,100,9,"br",0.046296851688854,86.9493570285823,0.9,1,1,0,0
"ecoli",46,10,100,9,"reiter",0.046296851688854,85.4298034062599,0.9,1,1,0,0
"ecoli",46,10,100,10,"old",0.0488613118346196,Inf,0.9,0.951219512195122,0.951219512195122,4,15
"ecoli",46,10,100,10,"br",0.0490896567208656,86.4519953562378,0.9,0.951219512195122,0.951219512195122,4,15
"ecoli",46,10,100,10,"reiter",0.0490896567208656,84.7519346348874,0.9,0.951219512195122,0.951219512195122,4,15
"ecoli",46,10,25,1,"old",0.00767402772462639,Inf,0.1,1,1,0,0
"ecoli",46,10,25,1,"br",0.00841657898319344,19.5330221462265,0.1,0.925925925925926,0.961538461538462,3,5
"ecoli",46,10,25,1,"reiter",0.00841657898319344,19.5067927441234,0.1,0.925925925925926,0.961538461538462,3,5
"ecoli",46,10,25,2,"old",0.0241872300042629,Inf,0.1,0.875,0.91304347826087,5,6
"ecoli",46,10,25,2,"br",0.0219848644706494,19.1951229923994,0.1,0.875,0.91304347826087,5,9
"ecoli",46,10,25,2,"reiter",0.0216177996687083,19.1322403545421,0.1,0.875,0.91304347826087,5,9
"ecoli",46,10,25,3,"old",0,Inf,0.1,0.903225806451613,1,3,4
"ecoli",46,10,25,3,"br",0,19.7420563575071,0.1,0.870967741935484,1,4,7
"ecoli",46,10,25,3,"reiter",0,19.7420563575071,0.1,0.870967741935484,1,4,7
"ecoli",46,10,25,4,"old",0.0318787797320738,Inf,0.1,0.852941176470588,1,5,6
"ecoli",46,10,25,4,"br",0.030031925213604,19.0421373567568,0.1,0.823529411764706,1,6,7
"ecoli",46,10,25,4,"reiter",0.030056889407464,18.9824185705839,0.1,0.823529411764706,1,6,7
"ecoli",46,10,25,5,"old",0.0298697240903653,Inf,0.1,0.821428571428571,0.958333333333333,6,6
"ecoli",46,10,25,5,"br",0.0278319675137496,19.1125078671907,0.1,0.785714285714286,0.956521739130435,7,12
"ecoli",46,10,25,5,"reiter",0.0261913180001659,19.0723438693332,0.1,0.785714285714286,0.956521739130435,7,12
"ecoli",46,10,25,6,"old",0,Inf,0.1,1,1,0,0
"ecoli",46,10,25,6,"br",0,19.7705605835717,0.1,0.884615384615385,1,3,5
"ecoli",46,10,25,6,"reiter",0,19.7705605835717,0.1,0.884615384615385,1,3,5
"ecoli",46,10,25,7,"old",0.0216297704596904,Inf,0.1,0.692307692307692,1,8,9
"ecoli",46,10,25,7,"br",0.0219487387745999,19.2749534611667,0.1,0.692307692307692,1,8,9
"ecoli",46,10,25,7,"reiter",0.0219487387745999,19.2280385697508,0.1,0.692307692307692,1,8,9
"ecoli",46,10,25,8,"old",0,Inf,0.1,1,1,0,0
"ecoli",46,10,25,8,"br",0,19.7434387039075,0.1,0.90625,1,3,3
"ecoli",46,10,25,8,"reiter",0,19.7434387039075,0.1,0.90625,1,3,3
"ecoli",46,10,25,9,"old",0.0243480572124866,Inf,0.1,0.866666666666667,0.962962962962963,5,5
"ecoli",46,10,25,9,"br",0.023974472170489,19.1426377468887,0.1,0.766666666666667,0.884615384615385,10,12
"ecoli",46,10,25,9,"reiter",0.0227885657011898,19.0937856555124,0.1,0.766666666666667,0.92,9,10
"ecoli",46,10,25,10,"old",0,Inf,0.1,1,1,0,0
"ecoli",46,10,25,10,"br",0,19.7362766519523,0.1,0.862068965517241,1,4,6
"ecoli",46,10,25,10,"reiter",0,19.7362766519523,0.1,0.862068965517241,1,4,6
"ecoli",46,10,25,1,"old",0.0841047168043779,Inf,0.5,0.65625,0.875,14,15
"ecoli",46,10,25,1,"br",0.0822699944022144,17.9088902303396,0.5,0.53125,0.85,18,20
"ecoli",46,10,25,1,"reiter",0.0812952125728015,17.7299815774237,0.5,0.53125,0.85,18,20
"ecoli",46,10,25,2,"old",0.112569842223597,Inf,0.5,0.666666666666667,0.9,11,11
"ecoli",46,10,25,2,"br",0.103676100712018,17.333234340821,0.5,0.555555555555556,0.833333333333333,15,17
"ecoli",46,10,25,2,"reiter",0.102985750879727,17.054090519817,0.5,0.555555555555556,0.833333333333333,15,17
"ecoli",46,10,25,3,"old",0.0756821903186029,Inf,0.5,0.615384615384615,0.888888888888889,12,12
"ecoli",46,10,25,3,"br",0.0703404499873404,18.1206414179423,0.5,0.653846153846154,0.894736842105263,11,12
"ecoli",46,10,25,3,"reiter",0.0703404499873404,17.9557336012856,0.5,0.653846153846154,0.894736842105263,11,12
"ecoli",46,10,25,4,"old",0.148709843355601,Inf,0.5,0.444444444444444,0.857142857142857,17,17
"ecoli",46,10,25,4,"br",0.133970727713284,16.7340410658925,0.5,0.444444444444444,0.75,19,24
"ecoli",46,10,25,4,"reiter",0.133598045399487,16.4324068882605,0.5,0.444444444444444,0.75,19,24
"ecoli",46,10,25,5,"old",0.121731518013005,Inf,0.5,0.583333333333333,0.736842105263158,15,18
"ecoli",46,10,25,5,"br",0.117609113291674,17.1204333408558,0.5,0.541666666666667,0.722222222222222,16,18
"ecoli",46,10,25,5,"reiter",0.117507403911735,16.9213411236183,0.5,0.541666666666667,0.722222222222222,16,18
"ecoli",46,10,25,6,"old",0.104066971092873,Inf,0.5,0.607142857142857,0.944444444444444,12,15
"ecoli",46,10,25,6,"br",0.0905057410208152,17.7181064033713,0.5,0.607142857142857,0.944444444444444,12,15
"ecoli",46,10,25,6,"reiter",0.0881081385699197,17.5664897965462,0.5,0.642857142857143,0.9,12,14
"ecoli",46,10,25,7,"old",0.163465737506494,Inf,0.5,0.346153846153846,0.818181818181818,19,21
"ecoli",46,10,25,7,"br",0.145791133614697,16.5134141462229,0.5,0.307692307692308,0.666666666666667,22,24
"ecoli",46,10,25,7,"reiter",0.144832610890517,16.235981820773,0.5,0.307692307692308,0.666666666666667,22,24
"ecoli",46,10,25,8,"old",0.109857058421087,Inf,0.5,0.62962962962963,0.772727272727273,15,22
"ecoli",46,10,25,8,"br",0.0944904564144918,17.5596326727897,0.5,0.62962962962963,0.772727272727273,15,20
"ecoli",46,10,25,8,"reiter",0.0905138065370857,17.4031414767762,0.5,0.62962962962963,0.739130434782609,16,22
"ecoli",46,10,25,9,"old",0.144096712000562,Inf,0.5,0.481481481481481,0.684210526315789,20,22
"ecoli",46,10,25,9,"br",0.102893696592642,17.4107457022508,0.5,0.444444444444444,0.666666666666667,21,23
"ecoli",46,10,25,9,"reiter",0.102170540253589,17.226845400952,0.5,0.444444444444444,0.705882352941177,20,22
"ecoli",46,10,25,10,"old",0.0875680716748118,Inf,0.5,0.56,0.823529411764706,14,16
"ecoli",46,10,25,10,"br",0.0806167727423863,17.9965143731588,0.5,0.52,0.722222222222222,17,19
"ecoli",46,10,25,10,"reiter",0.0803872296335277,17.861331106157,0.5,0.52,0.8125,15,16
